Date,Open,High,Low,Close,Volume,Adj Close
2011-09-19,45.52,49.00,40.11,41.39,1100,39.36
2011-09-12,46.01,48.00,43.80,46.43,900,44.152
2011-09-05,45.27,48.50,43.99,47.13,1200,44.818
2011-08-29,43.00,50.90,42.60,46.69,3700,44.40
2011-08-22,41.04,43.60,41.00,42.11,600,40.044
2011-08-15,46.41,47.99,40.32,41.41,1100,39.379
2011-08-08,59.76,59.76,41.77,43.49,4300,41.357
2011-08-01,60.00,60.80,51.01,54.01,700,51.361
2011-07-25,61.04,62.97,59.63,60.23,700,57.275
2011-07-18,61.43,62.94,60.40,61.18,1000,58.179
2011-07-11,64.00,64.44,61.81,62.36,400,59.301
2011-07-04,62.03,64.51,62.03,63.81,600,60.68
2011-06-27,61.83,62.68,60.85,61.80,34300,58.768
2011-06-20,62.00,64.29,61.17,61.83,42800,58.797
2011-06-14,62.00,64.89,61.00,62.40,49700,59.339
2011-06-06,62.08,63.49,60.05,62.64,50200,59.567
2011-05-30,61.71,63.55,61.11,62.16,84900,59.111
2011-05-23,59.00,62.93,58.01,62.00,265200,58.959
2011-05-16,59.99,63.70,58.35,59.69,109900,56.762
2011-05-10,62.49,62.97,59.50,59.87,103000,56.933
2011-05-03,65.98,66.20,59.70,63.00,156600,59.91
2011-04-25,70.24,71.99,64.80,66.00,105900,62.762
2011-04-18,73.34,73.34,69.16,70.60,72200,67.137
2011-04-11,75.07,75.20,72.81,73.01,64800,69.429
2011-04-04,76.06,77.07,74.50,74.72,138800,71.055
2011-03-28,77.14,77.69,75.00,76.46,73600,72.709
2011-03-21,77.85,78.99,76.05,77.02,99000,73.242
2011-03-14,80.00,80.26,73.79,76.94,215700,73.166
2011-03-09,82.16,83.00,79.70,80.59,73400,76.637
2011-02-28,81.21,84.10,81.21,82.39,89600,78.348
2011-02-21,82.64,85.30,79.00,81.21,212000,77.226
2011-02-14,80.54,89.46,79.91,82.45,718100,78.405
2011-02-07,81.38,83.61,79.68,80.87,254600,76.903
2011-01-31,80.49,84.95,79.00,81.35,442900,77.359
2011-01-24,80.98,83.50,77.33,80.33,812600,76.389
2011-01-17,72.79,89.80,72.50,80.24,3080700,76.304
2011-01-11,72.93,73.28,72.33,72.62,107100,69.058
2010-12-27,73.07,73.19,71.84,72.29,93300,68.744
2010-12-20,73.21,74.00,70.64,72.95,165400,69.371
2010-12-13,73.01,74.34,72.06,72.69,195900,69.124
2010-12-06,73.07,73.95,72.06,72.52,103700,68.963
2010-11-29,70.60,83.00,70.60,73.22,149300,69.628
2010-11-22,72.79,73.45,72.17,72.47,90600,68.915
2010-11-15,73.49,82.39,70.62,72.50,77800,68.944
2010-11-08,80.20,84.06,71.75,72.70,170900,69.134
2010-11-01,72.20,73.00,71.60,71.75,69100,68.23
2010-10-25,73.80,84.95,70.60,72.15,207600,68.611
2010-10-18,76.67,84.31,71.69,73.35,192400,69.752
2010-10-11,76.05,80.00,71.50,71.82,136500,68.297
2010-10-04,70.87,75.99,70.87,74.17,284400,70.532
2010-09-27,72.23,72.54,69.05,71.45,27500,67.945
2010-09-20,73.33,73.40,71.02,71.75,33200,68.23
2010-09-13,74.00,79.90,71.50,72.35,170400,68.801
2010-09-06,73.65,74.63,71.33,74.00,90100,70.37
2010-08-30,70.42,76.00,70.28,73.40,98600,69.799
2010-08-23,68.66,75.23,66.12,70.71,69800,67.241
2010-08-16,69.50,69.90,67.41,68.21,15300,64.864
2010-08-09,69.41,70.05,68.34,69.02,39800,65.634
2010-08-02,66.80,71.83,66.42,70.00,114900,66.566
2010-07-27,66.00,77.36,65.67,66.61,41100,63.342
2010-07-19,74.15,74.15,62.51,66.08,42300,62.838
2010-07-12,66.20,68.28,65.00,65.59,12900,62.372
2010-07-05,64.92,69.50,64.56,66.48,15600,63.219
2010-06-28,69.80,71.45,63.74,64.90,22000,61.716
2010-06-21,69.25,74.87,69.07,70.19,57900,66.747
2010-06-15,74.54,74.54,67.20,68.45,17700,65.092
2010-06-07,71.05,71.05,61.82,67.30,30500,63.999
2010-05-31,67.86,73.40,66.20,70.45,37700,66.994
2010-05-24,67.00,72.00,59.36,68.33,71800,64.978
2010-05-17,65.10,74.75,63.98,66.40,90800,63.143
2010-05-11,63.03,68.50,63.03,65.46,47600,62.249
2010-05-04,68.30,72.27,61.08,63.00,42100,59.91
2010-04-26,76.40,78.98,69.50,71.79,80800,68.268
2010-04-19,73.00,79.18,68.95,73.00,106700,69.419
2010-04-12,75.03,75.88,73.17,73.25,42100,69.657
2010-04-05,76.34,77.29,73.80,75.00,56400,71.321
2010-03-29,75.28,76.88,73.60,76.32,50100,72.576
2010-03-22,85.23,85.23,66.10,74.86,95800,71.188
2010-03-15,78.46,85.44,77.40,77.98,99200,74.155
2010-03-09,81.91,86.66,77.46,78.81,51000,74.944
2010-03-03,78.45,81.80,77.55,81.22,85800,77.236
