Date,Open,High,Low,Close,Volume,Adj Close
2012-11-19,1810.00,1818.70,1770.00,1790.00,14600,1585.52
2012-11-12,1829.60,1830.00,1780.00,1785.60,13800,1581.622
2012-11-05,1840.00,1860.00,1785.10,1806.90,3700,1600.489
2012-10-29,1808.20,1860.00,1765.00,1840.00,5200,1629.808
2012-10-22,1819.90,1845.50,1765.00,1790.00,5700,1585.52
2012-10-15,1829.70,1860.00,1757.40,1810.00,13000,1603.235
2012-10-08,1877.50,1935.00,1805.00,1812.00,23300,1605.006
2012-10-01,1880.00,1945.00,1860.00,1877.80,11100,1663.29
2012-09-24,1905.70,1967.00,1850.10,1880.00,11800,1665.238
2012-09-17,1910.00,2036.00,1845.70,1918.20,7300,1699.075
2012-09-10,1850.10,1950.00,1814.40,1866.00,13500,1652.838
2012-09-03,1650.00,1931.90,1635.00,1866.30,9900,1653.104
2012-08-27,1610.00,1650.00,1487.10,1646.10,2700,1458.058
2012-08-20,1656.80,1693.50,1510.00,1580.20,1100,1399.686
2012-08-13,1671.60,1735.00,1610.00,1653.60,2400,1464.701
2012-08-06,1680.00,1726.90,1634.50,1645.10,2700,1457.172
2012-07-30,1650.00,1706.50,1600.00,1706.50,1900,1511.558
2012-07-23,1570.00,1629.60,1510.00,1609.20,2200,1425.373
2012-07-16,1575.00,1669.60,1570.00,1578.10,3500,1397.826
2012-07-09,1540.00,1599.00,1495.00,1531.60,6600,1356.638
2012-07-02,1559.80,1599.90,1545.20,1555.00,4100,1377.365
2012-06-25,1570.10,1586.00,1512.00,1548.00,23200,1371.164
2012-06-18,1670.50,1676.00,1540.00,1571.30,8800,1391.803
2012-06-11,1719.60,1725.00,1602.10,1644.70,4200,1456.818
2012-06-04,1570.00,1749.90,1570.00,1719.60,18400,1523.162
2012-05-28,1650.00,1655.00,1518.40,1565.00,12700,1386.222
2012-05-21,1534.30,1650.00,1534.30,1629.90,3500,1443.709
2012-05-14,1586.00,1630.00,1450.00,1484.40,5900,1314.83
2012-05-07,1555.10,1619.80,1555.00,1570.00,2000,1302.961
2012-04-30,1635.00,1645.00,1575.00,1590.00,3300,1319.559
2012-04-23,1683.00,1700.00,1552.00,1635.00,9100,1356.905
2012-04-16,1685.00,1715.00,1656.00,1700.10,20100,1410.932
2012-04-09,1700.00,1700.10,1650.00,1685.20,12700,1398.566
2012-04-02,1700.00,1790.00,1690.00,1707.70,2400,1417.239
2012-03-26,1719.90,1740.00,1523.28,1693.00,10300,1405.04
2012-03-19,1678.46,1766.80,1123.20,1720.00,122900,1427.447
2012-03-12,1562.21,1880.00,1047.60,1760.00,179800,1460.644
2012-03-05,1057.18,1900.00,1057.18,1839.80,16700,1526.871
2012-02-27,1469.06,1877.90,950.565,1854.70,328800,1539.236
2012-02-20,1465.31,1744.40,948.145,1726.00,187500,1432.427
2012-02-13,1730.00,1758.90,987.639,1723.90,242100,1430.684
2012-02-06,1541.00,1705.00,929.46,1704.00,42800,1414.169
2012-01-30,1348.29,1650.00,898.86,1550.00,9400,1286.362
2012-01-23,846.222,1540.00,846.222,1505.00,145100,1249.016
2012-01-16,1388.00,1496.00,711.30,1489.20,14800,1235.904
2012-01-10,1375.00,1400.00,1365.00,1389.00,9300,1152.747
2011-12-26,1373.60,1385.00,1335.00,1341.80,7400,1113.575
2011-12-19,1415.00,1420.00,1377.00,1400.00,61900,1161.876
2011-12-12,1430.00,1499.90,1400.00,1410.00,13900,1170.175
2011-12-05,1474.90,1484.00,1400.00,1425.00,16200,1182.623
2011-11-28,1485.50,1510.00,1459.00,1475.00,11800,1224.119
2011-11-21,1560.00,1560.00,1460.00,1460.00,2600,1211.67
2011-11-18,1575.00,1575.00,1560.00,1562.50,4200,1296.736
